newton essai-limites;densite sigma 0.02 s 0.0625036;2D;2;44;24.164;9.566820e-01;1.521919e-03
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;3;46;25.225;9.501304e-01;1.191558e-03
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;4;48;26.262;1.220339e+00;6.911965e-04
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;5;50;27.274;1.386384e+00;2.040575e-04
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;6;51;28.016;5.283037e-01;9.362975e-06
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;7;52;28.749;6.383621e-02;8.474077e-07
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;8;53;29.476;1.337721e-03;1.749277e-08
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;9;54;30.062;6.224610e-07;8.123585e-12
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;0;55;30.313;9.987041e-01;1.606659e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;1;57;31.262;9.975886e-01;1.602668e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;2;59;32.353;9.943877e-01;1.590664e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;3;61;33.425;9.907125e-01;1.545329e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;4;63;34.466;9.746770e-01;1.494195e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;5;65;35.466;9.585235e-01;1.446209e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;6;67;36.391;9.125520e-01;1.338503e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;7;69;37.337;9.240765e-01;1.194475e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;8;71;38.265;9.374789e-01;1.059294e-03
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;9;73;39.223;8.635329e-01;9.945983e-04
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;10;75;40.160;9.333580e-01;7.269538e-04
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;11;77;41.088;8.210250e-01;4.710503e-04
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;12;79;42.014;1.183652e+00;2.807884e-04
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;13;81;42.952;9.121536e-01;2.073776e-04
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;14;82;43.611;7.824780e-01;1.501141e-05
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;15;83;44.240;1.721874e-01;2.640963e-06
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;16;84;44.851;2.586921e-02;3.193329e-07
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;17;85;45.512;9.397667e-04;1.162548e-08
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;18;86;46.006;1.379740e-06;1.705896e-11
newton essai-limites;densite sigma 0.02 s 0.0441971;2D;19;87;46.537;3.834497e-10;1.781017e-14
newton essai-limites;densite sigma 0.02 s 0.0312524;2D;0;88;46.797;9.976307e-01;1.445802e-03
